season,playerId,teamId,teamN,observedRealizedR1Points,rateAllocatedR1PointsDiagnostic,R1WinEq
2025-26,1631113,1610612762,1053,-16.86454851057363,-16.86454851057363,-0.4498333000464209
2025-26,1631114,1610612760,2736,4.134941922343251,4.134941922343251,0.11029258027641613
2025-26,1631115,1610612753,56,-0.17851158924570384,-0.17851158924570384,-0.004761494636905332
2025-26,1631116,1610612746,33,2.768681375994826,0.030457429772205672,0.07384989164459141
2025-26,1631116,1610612758,212,-2.5425580337466323,0.19566591247598797,-0.06781843404599298
2025-26,1631117,1610612762,398,13.768082549198422,13.76808254919842,0.36724030913335165
2025-26,1631119,1610612760,3203,-0.08540372760587447,-0.08540372760587447,-0.0022779999477086153
2025-26,1631120,1610612745,544,-12.003689309354098,-12.003689309354098,-0.320178104464122
2025-26,1631121,1610612740,2219,26.75263710506714,26.75263710506714,0.7135813346186846
2025-26,1631123,1610612756,1576,7.0735570756120065,7.0735570756120065,0.18867516793552333
2025-26,1631124,1610612743,2362,5.0623236180401285,5.0623236180401285,0.13502891806313003
2025-26,1631126,1610612757,2920,-39.792353298949635,-39.792353298949635,-1.061393703475478
2025-26,1631127,1610612759,58,-1.6420373152529208,-1.6420373152529208,-0.04379856738272458
2025-26,1631128,1610612743,3619,9.880724137706007,9.880724137706006,0.2635516001466581
2025-26,1631131,1610612762,1217,13.086797563173887,13.086797563173887,0.3490681847302969
2025-26,1631132,1610612737,420,-13.000498903040913,-11.364161848729273,-0.34676631397147634
2025-26,1631132,1610612747,14,-1.5336444972661425,-0.37880539495764237,-0.0409073723420893
